motion_a,motion_b,dtw_deg,aligned_deg,same_genre
gBR_sBM_cAll_d04_mBR2_ch01,gBR_sBM_cAll_d04_mBR3_ch01,11.6093,12.4047,True
gJB_sBM_cAll_d08_mJB0_ch02,gJB_sBM_cAll_d08_mJB5_ch02,11.6159,22.1287,True
gBR_sBM_cAll_d06_mBR2_ch02,gBR_sBM_cAll_d06_mBR3_ch02,11.7059,12.7198,True
gMH_sBM_cAll_d22_mMH1_ch02,gMH_sBM_cAll_d22_mMH2_ch02,11.7245,12.8809,True
gPO_sBM_cAll_d10_mPO0_ch01,gPO_sBM_cAll_d12_mPO5_ch01,11.7408,27.8239,True
gPO_sBM_cAll_d11_mPO0_ch02,gPO_sBM_cAll_d12_mPO4_ch02,11.791,13.3238,True
gPO_sBM_cAll_d10_mPO1_ch02,gPO_sBM_cAll_d10_mPO3_ch02,11.792,15.2363,True
gJS_sBM_cAll_d03_mJS3_ch04,gJS_sBM_cAll_d03_mJS5_ch02,11.8311,14.6167,True
gJB_sBM_cAll_d09_mJB4_ch02,gJB_sBM_cAll_d09_mJB5_ch02,11.8477,17.025,True
gHO_sBM_cAll_d19_mHO2_ch02,gHO_sBM_cAll_d21_mHO2_ch02,11.8509,16.3432,True
gPO_sBM_cAll_d10_mPO0_ch02,gPO_sBM_cAll_d11_mPO4_ch02,11.8577,14.6684,True
gJS_sBM_cAll_d03_mJS3_ch02,gJS_sBM_cAll_d03_mJS3_ch04,11.8669,14.3719,True
gLO_sBM_cAll_d14_mLO1_ch01,gLO_sBM_cAll_d14_mLO4_ch01,11.8946,21.6078,True
gJS_sBM_cAll_d03_mJS3_ch04,gPO_sBM_cAll_d10_mPO1_ch05,11.9156,13.911,False
gPO_sBM_cAll_d10_mPO1_ch02,gPO_sBM_cAll_d10_mPO1_ch05,11.9705,14.799,True
gKR_sBM_cAll_d28_mKR0_ch02,gKR_sBM_cAll_d30_mKR2_ch06,11.9735,14.8514,True
gHO_sBM_cAll_d21_mHO2_ch02,gHO_sBM_cAll_d21_mHO5_ch02,11.9804,14.3709,True
gPO_sBM_cAll_d10_mPO1_ch03,gPO_sBM_cAll_d11_mPO4_ch02,12.0128,16.3894,True
gHO_sBM_cAll_d19_mHO0_ch01,gHO_sBM_cAll_d19_mHO0_ch02,12.027,17.0837,True
gLH_sBM_cAll_d17_mLH4_ch08,gLO_sBM_cAll_d14_mLO5_ch01,12.0283,13.7548,False
gPO_sBM_cAll_d10_mPO1_ch06,gPO_sBM_cAll_d11_mPO1_ch06,12.0319,14.97,True
gBR_sBM_cAll_d04_mBR1_ch01,gBR_sBM_cAll_d04_mBR3_ch01,12.0377,13.1919,True
gHO_sBM_cAll_d20_mHO5_ch01,gHO_sBM_cAll_d20_mHO5_ch02,12.0471,16.8733,True
gHO_sBM_cAll_d19_mHO0_ch02,gKR_sBM_cAll_d28_mKR0_ch02,12.0551,14.1578,False
gPO_sBM_cAll_d10_mPO1_ch09,gPO_sBM_cAll_d11_mPO5_ch02,12.0576,14.7768,True
gJS_sBM_cAll_d01_mJS2_ch02,gJS_sBM_cAll_d02_mJS0_ch02,12.0757,12.0757,True
gHO_sBM_cAll_d19_mHO0_ch01,gHO_sBM_cAll_d20_mHO5_ch01,12.0817,12.6568,True
gJS_sBM_cAll_d03_mJS3_ch02,gPO_sBM_cAll_d10_mPO1_ch06,12.0839,12.4551,False
gJS_sBM_cAll_d01_mJS0_ch02,gJS_sBM_cAll_d02_mJS5_ch02,12.0953,12.3526,True
gPO_sBM_cAll_d11_mPO1_ch02,gPO_sBM_cAll_d11_mPO4_ch02,12.1544,12.94,True
gLH_sBM_cAll_d17_mLH4_ch10,gPO_sBM_cAll_d10_mPO1_ch06,12.1607,14.4029,False
gLO_sBM_cAll_d15_mLO3_ch02,gLO_sBM_cAll_d15_mLO5_ch02,12.1664,12.4965,True
gLO_sBM_cAll_d15_mLO2_ch01,gLO_sBM_cAll_d15_mLO4_ch01,12.1727,12.316,True
gPO_sBM_cAll_d10_mPO1_ch05,gPO_sBM_cAll_d10_mPO2_ch02,12.1908,16.232,True
gLH_sBM_cAll_d16_mLH0_ch02,gPO_sBM_cAll_d10_mPO1_ch05,12.1939,12.9075,False
gPO_sBM_cAll_d10_mPO1_ch05,gPO_sBM_cAll_d11_mPO4_ch02,12.2179,14.3727,True
gLO_sBM_cAll_d13_mLO2_ch01,gLO_sBM_cAll_d15_mLO3_ch01,12.22,12.6569,True
gHO_sBM_cAll_d19_mHO0_ch02,gLH_sBM_cAll_d17_mLH4_ch08,12.2215,14.0967,False
gJS_sBM_cAll_d01_mJS2_ch02,gJS_sBM_cAll_d02_mJS1_ch02,12.2746,12.2746,True
gHO_sBM_cAll_d19_mHO0_ch02,gHO_sBM_cAll_d21_mHO2_ch02,12.2794,17.1461,True
gJS_sBM_cAll_d01_mJS3_ch04,gKR_sBM_cAll_d28_mKR0_ch02,12.2935,14.5378,False
gLH_sBM_cAll_d17_mLH4_ch08,gPO_sBM_cAll_d11_mPO4_ch02,12.2985,13.0424,False
gHO_sBM_cAll_d20_mHO1_ch01,gHO_sBM_cAll_d20_mHO5_ch01,12.3077,12.804,True
gHO_sBM_cAll_d20_mHO5_ch01,gHO_sBM_cAll_d20_mHO5_ch03,12.3322,21.2111,True
gJS_sBM_cAll_d03_mJS2_ch02,gPO_sBM_cAll_d10_mPO1_ch06,12.3327,12.7003,False
gMH_sBM_cAll_d22_mMH0_ch02,gMH_sBM_cAll_d22_mMH2_ch02,12.3368,17.2973,True
gJS_sBM_cAll_d03_mJS2_ch02,gLH_sBM_cAll_d17_mLH4_ch08,12.3369,12.3369,False
gHO_sBM_cAll_d19_mHO1_ch02,gHO_sBM_cAll_d21_mHO3_ch02,12.3548,17.6375,True
gLO_sBM_cAll_d13_mLO2_ch01,gLO_sBM_cAll_d14_mLO5_ch01,12.3619,20.8203,True
gJS_sBM_cAll_d01_mJS2_ch02,gJS_sBM_cAll_d02_mJS4_ch02,12.3774,12.3774,True
gKR_sBM_cAll_d28_mKR0_ch02,gPO_sBM_cAll_d11_mPO4_ch02,12.3821,14.1084,False
gPO_sBM_cAll_d10_mPO0_ch02,gPO_sBM_cAll_d10_mPO1_ch09,12.4152,15.107,True
gHO_sBM_cAll_d20_mHO1_ch02,gHO_sBM_cAll_d20_mHO5_ch02,12.4253,14.1792,True
gHO_sBM_cAll_d20_mHO4_ch02,gHO_sBM_cAll_d20_mHO5_ch01,12.4259,16.5615,True
gLO_sBM_cAll_d14_mLO1_ch01,gLO_sBM_cAll_d14_mLO5_ch01,12.426,19.2888,True
gLH_sBM_cAll_d17_mLH4_ch10,gPO_sBM_cAll_d11_mPO4_ch02,12.4272,16.0854,False
gLH_sBM_cAll_d17_mLH4_ch08,gPO_sBM_cAll_d11_mPO5_ch02,12.4277,13.8535,False
gJS_sBM_cAll_d01_mJS1_ch02,gJS_sBM_cAll_d02_mJS5_ch02,12.4366,12.6006,True
gPO_sBM_cAll_d10_mPO1_ch02,gPO_sBM_cAll_d10_mPO1_ch08,12.4413,17.3492,True
gHO_sBM_cAll_d21_mHO2_ch01,gHO_sBM_cAll_d21_mHO5_ch01,12.4512,12.9354,True
gHO_sBM_cAll_d20_mHO5_ch02,gHO_sBM_cAll_d20_mHO5_ch03,12.4607,19.5694,True
gLO_sBM_cAll_d13_mLO2_ch01,gLO_sBM_cAll_d14_mLO4_ch01,12.471,19.128,True
gHO_sBM_cAll_d20_mHO0_ch02,gHO_sBM_cAll_d20_mHO4_ch02,12.4799,14.5328,True
gJS_sBM_cAll_d01_mJS0_ch02,gJS_sBM_cAll_d02_mJS0_ch02,12.4904,12.5583,True
gLO_sBM_cAll_d14_mLO5_ch01,gLO_sBM_cAll_d15_mLO2_ch01,12.5073,19.2475,True
gHO_sBM_cAll_d19_mHO0_ch02,gHO_sBM_cAll_d19_mHO2_ch02,12.5128,13.3256,True
gJS_sBM_cAll_d03_mJS3_ch04,gJS_sBM_cAll_d03_mJS4_ch02,12.5136,14.7678,True
gLH_sBM_cAll_d16_mLH0_ch02,gLH_sBM_cAll_d17_mLH4_ch10,12.5212,13.6758,True
gPO_sBM_cAll_d11_mPO0_ch01,gPO_sBM_cAll_d12_mPO5_ch01,12.524,12.9667,True
gMH_sBM_cAll_d23_mMH0_ch02,gMH_sBM_cAll_d23_mMH4_ch02,12.5538,14.0583,True
gPO_sBM_cAll_d10_mPO0_ch02,gPO_sBM_cAll_d10_mPO1_ch08,12.5641,17.0239,True
gHO_sBM_cAll_d19_mHO2_ch02,gHO_sBM_cAll_d21_mHO3_ch02,12.5758,19.475,True
gJS_sBM_cAll_d03_mJS3_ch02,gLH_sBM_cAll_d17_mLH4_ch08,12.5777,12.5777,False
gLO_sBM_cAll_d14_mLO5_ch01,gLO_sBM_cAll_d15_mLO3_ch01,12.5784,18.2124,True
gHO_sBM_cAll_d19_mHO0_ch01,gHO_sBM_cAll_d20_mHO5_ch03,12.5785,22.683,True
gJB_sBM_cAll_d09_mJB3_ch02,gJB_sBM_cAll_d09_mJB4_ch02,12.5843,20.0595,True
gKR_sBM_cAll_d28_mKR2_ch01,gKR_sBM_cAll_d30_mKR2_ch01,12.5916,20.3001,True
gHO_sBM_cAll_d19_mHO2_ch02,gHO_sBM_cAll_d19_mHO3_ch02,12.5926,15.2858,True
gLH_sBM_cAll_d17_mLH1_ch02,gLH_sBM_cAll_d17_mLH4_ch02,12.609,13.9723,True
gLO_sBM_cAll_d14_mLO5_ch01,gPO_sBM_cAll_d10_mPO1_ch03,12.6178,18.1812,False
gJB_sBM_cAll_d09_mJB2_ch01,gJB_sBM_cAll_d09_mJB5_ch01,12.6188,20.5375,True
gPO_sBM_cAll_d10_mPO1_ch08,gPO_sBM_cAll_d10_mPO1_ch09,12.6338,15.31,True
gJS_sBM_cAll_d01_mJS3_ch02,gJS_sBM_cAll_d02_mJS5_ch02,12.6372,13.0133,True
gJS_sBM_cAll_d03_mJS3_ch04,gPO_sBM_cAll_d10_mPO1_ch06,12.6638,16.0144,False
gPO_sBM_cAll_d10_mPO1_ch09,gPO_sBM_cAll_d11_mPO1_ch09,12.6773,14.493,True
gJS_sBM_cAll_d01_mJS3_ch05,gJS_sBM_cAll_d02_mJS0_ch02,12.6857,12.7527,True
gHO_sBM_cAll_d19_mHO1_ch02,gHO_sBM_cAll_d21_mHO4_ch02,12.6885,21.2077,True
gJB_sBM_cAll_d07_mJB2_ch02,gJB_sBM_cAll_d07_mJB3_ch02,12.6892,25.0317,True
gJB_sBM_cAll_d08_mJB0_ch01,gJB_sBM_cAll_d08_mJB4_ch01,12.6906,20.6746,True
gPO_sBM_cAll_d10_mPO1_ch05,gPO_sBM_cAll_d10_mPO1_ch10,12.6936,14.1457,True
gLO_sBM_cAll_d13_mLO1_ch01,gLO_sBM_cAll_d14_mLO5_ch01,12.7006,21.1364,True
gJS_sBM_cAll_d01_mJS3_ch05,gJS_sBM_cAll_d02_mJS5_ch02,12.7127,12.7127,True
gHO_sBM_cAll_d19_mHO0_ch01,gHO_sBM_cAll_d20_mHO1_ch01,12.7177,13.7175,True
gLO_sBM_cAll_d13_mLO0_ch01,gLO_sBM_cAll_d14_mLO4_ch01,12.7238,17.8285,True
gKR_sBM_cAll_d28_mKR0_ch02,gPO_sBM_cAll_d11_mPO5_ch02,12.7379,14.4643,False
gHO_sBM_cAll_d19_mHO1_ch01,gHO_sBM_cAll_d20_mHO5_ch01,12.7424,13.59,True
gLO_sBM_cAll_d13_mLO0_ch01,gLO_sBM_cAll_d15_mLO2_ch01,12.7438,13.3289,True
gJS_sBM_cAll_d01_mJS3_ch04,gJS_sBM_cAll_d03_mJS4_ch02,12.7567,14.744,True
gJS_sBM_cAll_d03_mJS3_ch04,gPO_sBM_cAll_d10_mPO1_ch09,12.7667,15.5541,False
gJS_sBM_cAll_d01_mJS1_ch02,gJS_sBM_cAll_d02_mJS0_ch02,12.7853,12.7853,True
gJS_sBM_cAll_d01_mJS0_ch02,gJS_sBM_cAll_d02_mJS1_ch02,12.7892,12.7892,True
gLH_sBM_cAll_d16_mLH1_ch01,gLH_sBM_cAll_d16_mLH2_ch01,12.7933,14.5601,True
gHO_sBM_cAll_d20_mHO5_ch05,gLH_sBM_cAll_d17_mLH4_ch08,12.7978,15.0306,False
gPO_sBM_cAll_d10_mPO1_ch01,gPO_sBM_cAll_d12_mPO3_ch01,12.8164,15.4564,True
gHO_sBM_cAll_d19_mHO1_ch01,gHO_sBM_cAll_d21_mHO2_ch01,12.8169,14.8533,True
gJS_sBM_cAll_d01_mJS0_ch02,gJS_sBM_cAll_d02_mJS4_ch02,12.8211,12.8211,True
gPO_sBM_cAll_d11_mPO1_ch02,gPO_sBM_cAll_d12_mPO3_ch02,12.8239,15.5704,True
gKR_sBM_cAll_d30_mKR2_ch06,gPO_sBM_cAll_d10_mPO1_ch09,12.8248,17.1058,False
gJS_sBM_cAll_d03_mJS2_ch02,gPO_sBM_cAll_d10_mPO1_ch09,12.8465,12.8465,False
gHO_sBM_cAll_d20_mHO5_ch02,gHO_sBM_cAll_d21_mHO2_ch02,12.8642,15.1352,True
gJS_sBM_cAll_d03_mJS3_ch02,gPO_sBM_cAll_d10_mPO1_ch09,12.8739,12.8739,False
gJS_sBM_cAll_d01_mJS3_ch05,gJS_sBM_cAll_d02_mJS1_ch02,12.8887,12.8887,True
gPO_sBM_cAll_d10_mPO1_ch01,gPO_sBM_cAll_d12_mPO2_ch01,12.8945,15.2959,True
gLH_sBM_cAll_d16_mLH0_ch02,gPO_sBM_cAll_d10_mPO1_ch09,12.8974,15.1194,False
gHO_sBM_cAll_d20_mHO4_ch02,gHO_sBM_cAll_d20_mHO5_ch05,12.9093,17.5072,True
gHO_sBM_cAll_d19_mHO1_ch02,gLH_sBM_cAll_d17_mLH4_ch08,12.9152,14.8823,False
gKR_sBM_cAll_d30_mKR2_ch06,gLH_sBM_cAll_d17_mLH4_ch10,12.921,16.5949,False
gHO_sBM_cAll_d19_mHO0_ch02,gLH_sBM_cAll_d17_mLH4_ch10,12.9343,16.2616,False
gHO_sBM_cAll_d20_mHO5_ch03,gHO_sBM_cAll_d20_mHO5_ch04,12.9548,16.0312,True
gJS_sBM_cAll_d01_mJS3_ch04,gJS_sBM_cAll_d03_mJS3_ch02,12.9572,14.8608,True
gPO_sBM_cAll_d10_mPO1_ch01,gPO_sBM_cAll_d12_mPO4_ch01,12.9599,15.3302,True
gHO_sBM_cAll_d19_mHO1_ch01,gHO_sBM_cAll_d20_mHO5_ch03,12.9647,21.9003,True
gPO_sBM_cAll_d10_mPO0_ch02,gPO_sBM_cAll_d11_mPO0_ch02,12.9744,17.2076,True
gJS_sBM_cAll_d01_mJS1_ch02,gJS_sBM_cAll_d02_mJS1_ch02,12.9862,12.9862,True
gJS_sBM_cAll_d03_mJS4_ch02,gPO_sBM_cAll_d10_mPO1_ch06,13.0005,13.0772,False
gJS_sBM_cAll_d03_mJS4_ch02,gLH_sBM_cAll_d17_mLH4_ch08,13.0104,13.0104,False
gLH_sBM_cAll_d17_mLH4_ch10,gPO_sBM_cAll_d11_mPO1_ch09,13.0108,16.721,False
gPO_sBM_cAll_d11_mPO4_ch02,gPO_sBM_cAll_d12_mPO4_ch02,13.0184,14.1851,True
gHO_sBM_cAll_d19_mHO0_ch02,gHO_sBM_cAll_d19_mHO1_ch01,13.0194,17.435,True
gKR_sBM_cAll_d28_mKR0_ch02,gLO_sBM_cAll_d14_mLO5_ch01,13.0209,15.3108,False
gHO_sBM_cAll_d19_mHO0_ch02,gPO_sBM_cAll_d11_mPO4_ch02,13.0235,16.456,False
gHO_sBM_cAll_d19_mHO1_ch02,gKR_sBM_cAll_d28_mKR0_ch02,13.0279,15.2403,False
gLH_sBM_cAll_d17_mLH4_ch08,gPO_sBM_cAll_d10_mPO1_ch06,13.0292,13.7748,False
gLO_sBM_cAll_d14_mLO5_ch01,gPO_sBM_cAll_d11_mPO4_ch02,13.0348,16.4689,False
gLH_sBM_cAll_d17_mLH1_ch02,gLH_sBM_cAll_d17_mLH5_ch02,13.0417,14.4135,True
gLH_sBM_cAll_d17_mLH4_ch10,gPO_sBM_cAll_d10_mPO1_ch08,13.067,16.1195,False
gLH_sBM_cAll_d17_mLH4_ch10,gPO_sBM_cAll_d11_mPO5_ch02,13.0734,16.873,False
gKR_sBM_cAll_d28_mKR0_ch02,gPO_sBM_cAll_d11_mPO1_ch09,13.0851,15.3332,False
gPO_sBM_cAll_d10_mPO1_ch09,gPO_sBM_cAll_d11_mPO1_ch06,13.0852,14.3942,True
gJS_sBM_cAll_d01_mJS3_ch05,gJS_sBM_cAll_d02_mJS4_ch02,13.09,13.09,True
gJS_sBM_cAll_d01_mJS3_ch02,gJS_sBM_cAll_d02_mJS0_ch02,13.0908,13.1741,True
gJS_sBM_cAll_d02_mJS0_ch02,gJS_sBM_cAll_d03_mJS3_ch05,13.0917,13.2087,True
gPO_sBM_cAll_d10_mPO1_ch01,gPO_sBM_cAll_d11_mPO1_ch01,13.0922,14.6178,True
gJS_sBM_cAll_d03_mJS5_ch02,gPO_sBM_cAll_d10_mPO1_ch06,13.096,13.2683,False
gLH_sBM_cAll_d17_mLH4_ch08,gPO_sBM_cAll_d11_mPO1_ch09,13.1089,14.6357,False
gJS_sBM_cAll_d03_mJS5_ch02,gLH_sBM_cAll_d17_mLH4_ch08,13.111,13.111,False
gKR_sBM_cAll_d28_mKR0_ch02,gPO_sBM_cAll_d10_mPO1_ch03,13.1121,16.5512,False
gLO_sBM_cAll_d13_mLO0_ch01,gPO_sBM_cAll_d10_mPO1_ch03,13.1146,18.8515,False
gJS_sBM_cAll_d01_mJS1_ch02,gJS_sBM_cAll_d02_mJS4_ch02,13.1171,13.1171,True
gLO_sBM_cAll_d13_mLO2_ch01,gLO_sBM_cAll_d15_mLO2_ch01,13.1234,13.4696,True
gPO_sBM_cAll_d10_mPO1_ch01,gPO_sBM_cAll_d11_mPO0_ch01,13.1246,14.0695,True
gHO_sBM_cAll_d20_mHO4_ch02,gHO_sBM_cAll_d21_mHO2_ch02,13.1304,14.427,True
gJS_sBM_cAll_d03_mJS3_ch04,gKR_sBM_cAll_d28_mKR0_ch02,13.1348,15.2222,False
gLH_sBM_cAll_d16_mLH0_ch02,gPO_sBM_cAll_d10_mPO1_ch06,13.1429,14.7468,False
gJS_sBM_cAll_d03_mJS3_ch04,gLH_sBM_cAll_d16_mLH0_ch02,13.1532,16.4205,False
gHO_sBM_cAll_d19_mHO1_ch01,gHO_sBM_cAll_d20_mHO1_ch01,13.1558,14.9034,True
gHO_sBM_cAll_d19_mHO0_ch01,gHO_sBM_cAll_d20_mHO5_ch04,13.1671,18.5958,True
gJS_sBM_cAll_d03_mJS2_ch02,gKR_sBM_cAll_d28_mKR0_ch02,13.1708,13.1708,False
gHO_sBM_cAll_d20_mHO5_ch04,gHO_sBM_cAll_d20_mHO5_ch06,13.173,17.8643,True
gPO_sBM_cAll_d12_mPO2_ch02,gPO_sBM_cAll_d12_mPO5_ch02,13.1773,13.5697,True
gHO_sBM_cAll_d19_mHO2_ch02,gLO_sBM_cAll_d14_mLO5_ch01,13.1801,17.654,False
gKR_sBM_cAll_d28_mKR0_ch02,gLH_sBM_cAll_d16_mLH0_ch02,13.1816,14.8772,False
gPO_sBM_cAll_d10_mPO0_ch02,gPO_sBM_cAll_d11_mPO5_ch02,13.1922,16.0174,True
gHO_sBM_cAll_d19_mHO0_ch02,gPO_sBM_cAll_d10_mPO1_ch09,13.198,16.556,False
gLH_sBM_cAll_d17_mLH4_ch08,gPO_sBM_cAll_d10_mPO1_ch10,13.2109,14.2417,False
gLH_sBM_cAll_d17_mLH4_ch10,gPO_sBM_cAll_d10_mPO1_ch10,13.2392,16.2874,False
gHO_sBM_cAll_d20_mHO5_ch03,gHO_sBM_cAll_d20_mHO5_ch06,13.2425,18.4961,True
gLH_sBM_cAll_d16_mLH0_ch02,gPO_sBM_cAll_d10_mPO1_ch08,13.246,17.0572,False
gHO_sBM_cAll_d19_mHO0_ch01,gHO_sBM_cAll_d19_mHO1_ch02,13.2514,19.8226,True
gPO_sBM_cAll_d10_mPO1_ch02,gPO_sBM_cAll_d11_mPO4_ch02,13.2561,16.6248,True
gPO_sBM_cAll_d10_mPO1_ch06,gPO_sBM_cAll_d10_mPO1_ch08,13.2575,15.3538,True
gPO_sBM_cAll_d10_mPO2_ch02,gPO_sBM_cAll_d11_mPO0_ch02,13.2616,16.5551,True
gHO_sBM_cAll_d20_mHO4_ch02,gHO_sBM_cAll_d20_mHO5_ch03,13.2664,19.2269,True
gHO_sBM_cAll_d19_mHO1_ch01,gHO_sBM_cAll_d19_mHO2_ch02,13.2757,17.9844,True
gHO_sBM_cAll_d21_mHO2_ch02,gLH_sBM_cAll_d17_mLH4_ch08,13.2769,14.6846,False
gKR_sBM_cAll_d28_mKR2_ch06,gKR_sBM_cAll_d30_mKR2_ch06,13.2787,18.1843,True
gHO_sBM_cAll_d19_mHO1_ch02,gHO_sBM_cAll_d19_mHO3_ch02,13.2864,18.8861,True
gPO_sBM_cAll_d10_mPO1_ch09,gPO_sBM_cAll_d10_mPO1_ch10,13.3021,15.6024,True
gJS_sBM_cAll_d01_mJS3_ch02,gJS_sBM_cAll_d02_mJS1_ch02,13.3082,13.3809,True
gJB_sBM_cAll_d08_mJB1_ch01,gJB_sBM_cAll_d08_mJB4_ch01,13.3084,23.7916,True
gPO_sBM_cAll_d10_mPO2_ch02,gPO_sBM_cAll_d11_mPO5_ch02,13.3142,16.3394,True
gHO_sBM_cAll_d19_mHO0_ch01,gHO_sBM_cAll_d20_mHO4_ch02,13.3518,19.2295,True
gHO_sBM_cAll_d19_mHO1_ch01,gHO_sBM_cAll_d20_mHO5_ch06,13.3521,18.8425,True
gPO_sBM_cAll_d10_mPO1_ch09,gPO_sBM_cAll_d10_mPO2_ch02,13.3526,16.796,True
gKR_sBM_cAll_d28_mKR0_ch02,gKR_sBM_cAll_d28_mKR2_ch06,13.3718,17.1996,True
gPO_sBM_cAll_d10_mPO1_ch08,gPO_sBM_cAll_d10_mPO2_ch02,13.3752,18.6182,True
gHO_sBM_cAll_d19_mHO1_ch02,gLH_sBM_cAll_d17_mLH4_ch02,13.3791,20.5229,False
gHO_sBM_cAll_d19_mHO0_ch02,gHO_sBM_cAll_d20_mHO5_ch05,13.3959,17.811,True
gBR_sBM_cAll_d06_mBR2_ch02,gBR_sBM_cAll_d06_mBR4_ch02,13.3962,15.1931,True
gPO_sBM_cAll_d11_mPO1_ch02,gPO_sBM_cAll_d12_mPO2_ch02,13.403,14.2647,True
gJS_sBM_cAll_d03_mJS4_ch02,gPO_sBM_cAll_d10_mPO1_ch09,13.4192,13.4192,False
gJS_sBM_cAll_d02_mJS1_ch02,gJS_sBM_cAll_d03_mJS3_ch05,13.4197,13.5302,True
gHO_sBM_cAll_d19_mHO2_ch01,gHO_sBM_cAll_d21_mHO2_ch01,13.4201,14.2502,True
gPO_sBM_cAll_d10_mPO0_ch02,gPO_sBM_cAll_d10_mPO1_ch06,13.4244,16.0424,True
gHO_sBM_cAll_d19_mHO2_ch02,gPO_sBM_cAll_d10_mPO1_ch03,13.4329,20.0538,False
gJS_sBM_cAll_d01_mJS3_ch02,gJS_sBM_cAll_d02_mJS4_ch02,13.433,13.5162,True
gLH_sBM_cAll_d17_mLH4_ch10,gPO_sBM_cAll_d10_mPO0_ch02,13.4505,17.4397,False
gHO_sBM_cAll_d19_mHO0_ch02,gLH_sBM_cAll_d17_mLH4_ch02,13.4588,19.3257,False
gPO_sBM_cAll_d10_mPO1_ch03,gPO_sBM_cAll_d10_mPO1_ch09,13.4596,17.2067,True
gLO_sBM_cAll_d13_mLO2_ch02,gLO_sBM_cAll_d13_mLO3_ch02,13.4624,13.8657,True
gHO_sBM_cAll_d21_mHO2_ch02,gLO_sBM_cAll_d14_mLO5_ch01,13.465,17.0278,False
gPO_sBM_cAll_d10_mPO1_ch07,gPO_sBM_cAll_d10_mPO2_ch02,13.466,19.4595,True
gHO_sBM_cAll_d21_mHO2_ch02,gKR_sBM_cAll_d28_mKR0_ch02,13.4678,14.9123,False
gHO_sBM_cAll_d19_mHO0_ch01,gHO_sBM_cAll_d20_mHO4_ch01,13.4693,14.567,True
gLO_sBM_cAll_d13_mLO1_ch01,gLO_sBM_cAll_d14_mLO4_ch01,13.4694,20.3134,True
gJS_sBM_cAll_d03_mJS3_ch04,gPO_sBM_cAll_d10_mPO1_ch08,13.4708,16.4101,False
gHO_sBM_cAll_d19_mHO3_ch01,gHO_sBM_cAll_d21_mHO2_ch01,13.4755,13.7771,True
gHO_sBM_cAll_d20_mHO4_ch01,gHO_sBM_cAll_d20_mHO5_ch03,13.4774,21.8224,True
gPO_sBM_cAll_d10_mPO2_ch01,gPO_sBM_cAll_d12_mPO5_ch01,13.4776,14.1762,True
gKR_sBM_cAll_d30_mKR3_ch02,gKR_sBM_cAll_d30_mKR4_ch02,13.4802,13.7451,True
gHO_sBM_cAll_d19_mHO1_ch02,gPO_sBM_cAll_d10_mPO1_ch03,13.4896,18.9653,False
gHO_sBM_cAll_d20_mHO4_ch01,gHO_sBM_cAll_d20_mHO5_ch02,13.4993,17.6219,True
gHO_sBM_cAll_d20_mHO5_ch05,gLH_sBM_cAll_d17_mLH4_ch10,13.5015,16.2282,False
gPO_sBM_cAll_d10_mPO1_ch03,gPO_sBM_cAll_d11_mPO5_ch02,13.5081,17.4192,True
gHO_sBM_cAll_d19_mHO0_ch02,gLO_sBM_cAll_d14_mLO5_ch01,13.5143,17.4615,False
gHO_sBM_cAll_d19_mHO1_ch02,gHO_sBM_cAll_d20_mHO5_ch05,13.5185,16.2257,True
gJS_sBM_cAll_d01_mJS3_ch03,gJS_sBM_cAll_d03_mJS3_ch03,13.5186,20.1317,True
gHO_sBM_cAll_d20_mHO5_ch03,gHO_sBM_cAll_d20_mHO5_ch05,13.5317,18.0465,True
gHO_sBM_cAll_d19_mHO2_ch02,gLH_sBM_cAll_d17_mLH4_ch08,13.5467,16.1402,False
gPO_sBM_cAll_d10_mPO1_ch06,gPO_sBM_cAll_d11_mPO4_ch02,13.5503,16.5605,True
gJS_sBM_cAll_d01_mJS3_ch04,gPO_sBM_cAll_d10_mPO1_ch05,13.5675,14.65,False
gHO_sBM_cAll_d21_mHO2_ch01,gHO_sBM_cAll_d21_mHO3_ch01,13.5794,13.9025,True
gLH_sBM_cAll_d16_mLH0_ch01,gPO_sBM_cAll_d10_mPO1_ch05,13.5854,15.1777,False
gJS_sBM_cAll_d01_mJS3_ch04,gJS_sBM_cAll_d03_mJS2_ch02,13.5904,14.7491,True
gPO_sBM_cAll_d10_mPO0_ch02,gPO_sBM_cAll_d10_mPO1_ch07,13.5938,19.9604,True
gHO_sBM_cAll_d19_mHO2_ch01,gHO_sBM_cAll_d20_mHO1_ch01,13.5952,13.7532,True
gJS_sBM_cAll_d03_mJS3_ch02,gKR_sBM_cAll_d28_mKR0_ch02,13.5989,13.6762,False
gPO_sBM_cAll_d11_mPO5_ch01,gPO_sBM_cAll_d12_mPO5_ch01,13.6099,14.3113,True
gHO_sBM_cAll_d19_mHO0_ch01,gHO_sBM_cAll_d20_mHO5_ch05,13.6246,17.8118,True
gLH_sBM_cAll_d16_mLH0_ch02,gLH_sBM_cAll_d17_mLH4_ch08,13.6277,14.1814,True
gJS_sBM_cAll_d03_mJS5_ch02,gPO_sBM_cAll_d10_mPO1_ch09,13.6282,13.6282,False
gJS_sBM_cAll_d03_mJS4_ch02,gKR_sBM_cAll_d28_mKR0_ch02,13.65,13.7303,False
gHO_sBM_cAll_d19_mHO1_ch02,gLO_sBM_cAll_d14_mLO5_ch01,13.6501,18.1502,False
